_id,全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
2795,172014,AA0000001554,粟崎公民館（指定避難場所）,アワガサキコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市粟崎町1-3,石川県,金沢市,"","","",36.625676,136.627924,11.1,076-238-2632,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,116人,"","","","",""
2796,172014,AA0000001555,粟崎小学校（指定避難場所）,アワガサキショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市粟崎町ヘ78,石川県,金沢市,"","","",36.621142,136.624743,6.7,076-238-2234,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1927人,"","","","",""
2797,172014,AA0000001556,ものづくり会館（指定避難場所）,モノヅクリカイカン（シテイヒナンバショ）,"",172014,"",金沢市粟崎町4-80-1,石川県,金沢市,"","","",36.628487,136.620258,20.5,076-255-1518,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,274人,"","","","",""
2798,172014,AA0000001557,湊３丁目公園（指定避難場所）,ミナト３チョウメコウエン（シテイヒナンバショ）,"",172014,"",金沢市湊3-19-1,石川県,金沢市,"","","",36.625082,136.635885,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2799,172014,AA0000001558,大友なぎさ公園（指定避難場所）,オオトモナギサコウエン（シテイヒナンバショ）,"",172014,"",金沢市大友1-148,石川県,金沢市,"","","",36.599801,136.626674,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2800,172014,AA0000001559,鞍月磯のひろば公園（指定避難場所）,クラツキイソノヒロバコウエン（シテイヒナンバショ）,"",172014,"",金沢市鞍月4-53,石川県,金沢市,"","","",36.59729,136.621849,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2801,172014,AA0000001560,鞍月広場（指定避難場所）,クラツキヒロバ（シテイヒナンバショ）,"",172014,"",金沢市鞍月4-21,石川県,金沢市,"","","",36.599216,136.620719,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2802,172014,AA0000001561,戸水船のひろば公園（指定避難場所）,トミズフネノヒロバコウエン（シテイヒナンバショ）,"",172014,"",金沢市戸水1-400,石川県,金沢市,"","","",36.603182,136.620553,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2803,172014,AA0000001562,直江北公園（指定避難場所）,ナオエキタコウエン（シテイヒナンバショ）,"",172014,"",金沢市直江北1-176,石川県,金沢市,"","","",36.615422,136.633795,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2804,172014,AA0000001563,戸水公園（指定避難場所）,トミズコウエン（シテイヒナンバショ）,"",172014,"",金沢市湊4-62,石川県,金沢市,"","","",36.608193,136.62383,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2805,172014,AA0000001564,鞍月中央公園（指定避難場所）,クラツキチュウオウコウエン（シテイヒナンバショ）,"",172014,"",金沢市直江西1-201,石川県,金沢市,"","","",36.610748,136.634678,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2806,172014,AA0000001565,鞍月公民館（指定避難場所）,クラツキコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市直江南1-1,石川県,金沢市,"","","",36.602945,136.632811,2.9,076-237-6446,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,195人,"","","","",洪水時２階以上使用可
2807,172014,AA0000001566,港中学校（指定避難場所）,ミナトチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市近岡町217,石川県,金沢市,"","","",36.60993,136.62809,2,076-238-5663,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,3123人,"","","","",洪水時２階以上使用可
2808,172014,AA0000001567,鞍月小学校（指定避難場所）,クラツキショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市南新保町リ27-1,石川県,金沢市,"","","",36.601739,136.632682,3,076-237-6647,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2203人,"","","","",洪水時２階以上使用可
2809,172014,AA0000001568,北間町公園（指定避難場所）,キタママチコウエン（シテイヒナンバショ）,"",172014,"",金沢市北間町ホ161,石川県,金沢市,"","","",36.622473,136.634544,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2810,172014,AA0000001569,三口町第１児童公園（指定避難場所）,ミツクチマチダイ１ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市三口町火237,石川県,金沢市,"","","",36.608029,136.639865,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2811,172014,AA0000001570,湊運動公園（指定避難場所）,ミナトウンドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市湊2-86,石川県,金沢市,"","","",36.633532,136.646544,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2812,172014,AA0000001571,北間町西公園（指定避難場所）,キタママチニシコウエン（シテイヒナンバショ）,"",172014,"",金沢市北間町ハ93-1,石川県,金沢市,"","","",36.621146,136.637971,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2813,172014,AA0000001572,湊２丁目釣公園（指定避難場所）,ミナト２チョウメツリコウエン（シテイヒナンバショ）,"",172014,"",金沢市湊2-34-1,石川県,金沢市,"","","",36.635104,136.646919,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2814,172014,AA0000001573,弓取町児童公園（指定避難場所）,ユミトリマチジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市弓取町172,石川県,金沢市,"","","",36.611265,136.640257,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2815,172014,AA0000001574,浅野川市民体育館（指定避難場所）,アサノガワシミンタイイクカン（シテイヒナンバショ）,"",172014,"",金沢市大河端西1-96,石川県,金沢市,"","","",36.614813,136.639994,1.4,076-238-0277,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,404人,"","","","",""
2816,172014,AA0000001575,浅野川公民館（指定避難場所）,アサノガワコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市大河端西1-96,石川県,金沢市,"","","",36.615368,136.639554,1.5,076-238-2100,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,120人,"","","","",洪水時２階以上使用可
2817,172014,AA0000001576,浅野川小学校（指定避難場所）,アサノガワショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市須崎町チ42,石川県,金沢市,"","","",36.621056,136.641726,2.1,076-238-2034,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1830人,"","","","",洪水時２階以上使用可
2818,172014,AA0000001577,諸江町下丁ふれあい公園（指定避難場所）,モロエマチシモチョウフレアイコウエン（シテイヒナンバショ）,"",172014,"",金沢市諸江町下丁263-1,石川県,金沢市,"","","",36.60046,136.646879,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2819,172014,AA0000001578,北安江２丁目公園（指定避難場所）,キタヤスエ２チョウメコウエン（シテイヒナンバショ）,"",172014,"",金沢市北安江2-1408,石川県,金沢市,"","","",36.586254,136.649441,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2820,172014,AA0000001579,割出町公園（指定避難場所）,ワリダシマチコウエン（シテイヒナンバショ）,"",172014,"",金沢市割出町418,石川県,金沢市,"","","",36.6024637,136.6399696,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2821,172014,AA0000001580,駅西第２児童公園（指定避難場所）,エキニシダイ２ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市北安江3-1201,石川県,金沢市,"","","",36.585538,136.646734,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2822,172014,AA0000001581,問屋町緑地（指定避難場所）,トイヤマチリョクチ（シテイヒナンバショ）,"",172014,"",金沢市問屋町1-61,石川県,金沢市,"","","",36.606011,136.638272,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2823,172014,AA0000001582,問屋児童公園（指定避難場所）,トイヤジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市問屋町2-117-1,石川県,金沢市,"","","",36.60776,136.639283,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2824,172014,AA0000001583,諸江児童公園（指定避難場所）,モロエジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市諸江町2815,石川県,金沢市,"","","",36.593033,136.642032,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2825,172014,AA0000001584,諸江公民館（指定避難場所）,モロエコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市諸江町29-1,石川県,金沢市,"","","",36.590675,136.641501,5.4,076-263-1630,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,173人,"","","","",洪水時２階以上使用可
2826,172014,AA0000001585,浅野川中学校（指定避難場所）,アサノガワチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市諸江町下丁388,石川県,金沢市,"","","",36.602799,136.648818,4,076-237-7352,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,3628人,"","","","",""
2827,172014,AA0000001586,諸江町小学校（指定避難場所）,モロエマチショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市北安江2-25-1,石川県,金沢市,"","","",36.589094,136.64766,5.2,076-231-7389,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2583人,"","","","",洪水時２階以上使用可
2828,172014,AA0000001587,御所さくら公園（指定避難場所）,ゴショサクラコウエン（シテイヒナンバショ）,"",172014,"",金沢市御所町1-407,石川県,金沢市,"","","",36.579738,136.696883,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2829,172014,AA0000001588,御所ひがし公園（指定避難場所）,ゴショヒガシコウエン（シテイヒナンバショ）,"",172014,"",金沢市御所町2-172,石川県,金沢市,"","","",36.581108,136.699941,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2830,172014,AA0000001589,御所にし公園（指定避難場所）,ゴショニシコウエン（シテイヒナンバショ）,"",172014,"",金沢市御所町2-189,石川県,金沢市,"","","",36.581918,136.697334,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2831,172014,AA0000001590,御所かつら公園（指定避難場所）,ゴショカツラコウエン（シテイヒナンバショ）,"",172014,"",金沢市御所町1-42,石川県,金沢市,"","","",36.580781,136.692308,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2832,172014,AA0000001591,山王町第４児童公園（指定避難場所）,サンノウマチダイ４ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市山王町1-394,石川県,金沢市,"","","",36.573406,136.704324,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2833,172014,AA0000001592,山王町第２児童公園（指定避難場所）,サンノウマチダイ２ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市山王町2-168,石川県,金沢市,"","","",36.575947,136.696798,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2834,172014,AA0000001593,千寿閣（指定避難場所）,センジュカク（シテイヒナンバショ）,"",172014,"",金沢市東長江町辺2-1,石川県,金沢市,"","","",36.567611,136.689245,122,076-222-0008,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,289人,"","","","",""
2835,172014,AA0000001594,夕日寺公民館（指定避難場所）,ユウヒデラコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市夕日寺町ロ35,石川県,金沢市,"","","",36.572631,136.705604,48.7,076-251-0027,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,147人,"","","","",""
2836,172014,AA0000001595,夕日寺小学校（指定避難場所）,ユウヒデラショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市東長江町に17,石川県,金沢市,"","","",36.577554,136.692377,20.6,076-252-4471,"","","","","",172014,石川県金沢市,"","","",1,1,"","","",1,2221人,"","","","",""
2837,172014,AA0000001596,法光寺運動広場（指定避難場所）,ホウコウジウンドウヒロバ（シテイヒナンバショ）,"",172014,"",金沢市法光寺町ト11-2,石川県,金沢市,"","","",36.601972,136.684899,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2838,172014,AA0000001597,福久南ほたる公園（指定避難場所）,フクヒサミナミホタルコウエン（シテイヒナンバショ）,"",172014,"",金沢市福久町ヘ47-1,石川県,金沢市,"","","",36.611308,136.67909,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2839,172014,AA0000001598,福久中央公園（指定避難場所）,フクヒサチュウオウコウエン（シテイヒナンバショ）,"",172014,"",金沢市福久1-78,石川県,金沢市,"","","",36.617294,136.679416,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2840,172014,AA0000001599,福久かねと公園（指定避難場所）,フクヒサカネトコウエン（シテイヒナンバショ）,"",172014,"",金沢市福久2-131,石川県,金沢市,"","","",36.619418,136.681944,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2841,172014,AA0000001600,横枕はすの里公園（指定避難場所）,ヨコマクラハスノサトコウエン（シテイヒナンバショ）,"",172014,"",金沢市横枕町ハ80-1,石川県,金沢市,"","","",36.606725,136.677289,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2842,172014,AA0000001601,福久わんぱく公園（指定避難場所）,フクヒサワンパクコウエン（シテイヒナンバショ）,"",172014,"",金沢市福久町ヲ121,石川県,金沢市,"","","",36.614292,136.678494,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2843,172014,AA0000001602,荒屋八幡公園（指定避難場所）,アラヤヤワタコウエン（シテイヒナンバショ）,"",172014,"",金沢市荒屋1-96,石川県,金沢市,"","","",36.616365,136.685436,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2844,172014,AA0000001603,法光寺ふれあい公園（指定避難場所）,ホウコウジフレアイコウエン（シテイヒナンバショ）,"",172014,"",金沢市法光寺町124-1,石川県,金沢市,"","","",36.604661,136.681986,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2845,172014,AA0000001604,疋田中央公園（指定避難場所）,ヒキダチュウオウコウエン（シテイヒナンバショ）,"",172014,"",金沢市疋田1-187,石川県,金沢市,"","","",36.601998,136.673012,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2846,172014,AA0000001605,東インター公園（指定避難場所）,ヒガシインターコウエン（シテイヒナンバショ）,"",172014,"",金沢市疋田3-65,石川県,金沢市,"","","",36.604676,136.672786,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2847,172014,AA0000001606,千坂公民館（指定避難場所）,チサカコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市千木1-119,石川県,金沢市,"","","",36.605795,136.674127,4.8,076-257-0670,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,157人,"","","","",洪水時２階以上使用可
2848,172014,AA0000001607,千坂小学校（指定避難場所）,チサカショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市千木1-125,石川県,金沢市,"","","",36.605736,136.674977,5,076-258-1270,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2502人,"","","","",洪水時２階以上使用可
2849,172014,AA0000001608,城北中央公園（指定避難場所）,ジョウホクチュウオウコウエン（シテイヒナンバショ）,"",172014,"",金沢市小坂町西8-6,石川県,金沢市,"","","",36.589775,136.673806,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2850,172014,AA0000001609,小坂白蓮公園（指定避難場所）,コサカビャクレンコウエン（シテイヒナンバショ）,"",172014,"",金沢市小坂南589,石川県,金沢市,"","","",36.585799,136.679382,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2851,172014,AA0000001610,神宮寺運動公園（指定避難場所）,ジングウジウンドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市神宮寺3-123,石川県,金沢市,"","","",36.586637,136.666432,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2852,172014,AA0000001611,神宮寺桜児童公園（指定避難場所）,ジングウジサクラジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市神宮寺2-326,石川県,金沢市,"","","",36.587526,136.668018,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2853,172014,AA0000001612,神谷内児童公園（指定避難場所）,カミヤチジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市神谷内町チ204-1,石川県,金沢市,"","","",36.598673,136.689167,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2854,172014,AA0000001613,東金沢スポーツ広場（指定避難場所）,ヒガシカナザワスポーツヒロバ（シテイヒナンバショ）,"",172014,"",金沢市三池町240-1,石川県,金沢市,"","","",36.593429,136.670853,"",076-252-0318,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2855,172014,AA0000001614,小坂公民館（指定避難場所）,コサカコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市小坂町北312,石川県,金沢市,"","","",36.593443,136.675689,8.6,076-252-3067,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,113人,"","","","",""
2856,172014,AA0000001615,星稜高等学校（指定避難場所）,セイリョウコウトウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市小坂町南206,石川県,金沢市,"","","",36.585023,136.682477,"",076-252-2237,"","","","","",172014,石川県金沢市,1,"","",1,1,"","","",1,1386人,"","","","",洪水時２階以上使用可
2857,172014,AA0000001616,北鳴中学校（指定避難場所）,ホクメイチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市小坂町北95,石川県,金沢市,"","","",36.595253,136.67622,8.5,076-251-7540,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,3332人,"","","","",洪水時２階以上使用可
2858,172014,AA0000001617,小坂小学校（指定避難場所）,コサカショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市小坂町中142,石川県,金沢市,"","","",36.589766,136.677293,12.8,076-252-6386,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2419人,"","","","",洪水時２階以上使用可
2859,172014,AA0000001618,卯辰山公園（指定避難場所）,ウタツヤマコウエン（シテイヒナンバショ）,"",172014,"",金沢市卯辰町他,石川県,金沢市,"","","",36.570976,136.67799,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2860,172014,AA0000001619,鳴和台市民公園（指定避難場所）,ナルワダイシミンコウエン（シテイヒナンバショ）,"",172014,"",金沢市鳴和台285,石川県,金沢市,"","","",36.577054,136.679932,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2861,172014,AA0000001620,鳴和台桜丘公園（指定避難場所）,ナルワダイサクラガオカコウエン（シテイヒナンバショ）,"",172014,"",金沢市鳴和台20,石川県,金沢市,"","","",36.580854,136.67909,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2862,172014,AA0000001621,鳴和憩いの広場（指定避難場所）,ナルワイコイノヒロバ（シテイヒナンバショ）,"",172014,"",金沢市鳴和町タ175,石川県,金沢市,"","","",36.580195,136.678033,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2863,172014,AA0000001622,小金町公園（指定避難場所）,コガネマチコウエン（シテイヒナンバショ）,"",172014,"",金沢市小金町183,石川県,金沢市,"","","",36.58318541,136.6712201,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2864,172014,AA0000001623,鳴和台市民体育会館（指定避難場所）,ナルワダイシミンタイイクカイカン（シテイヒナンバショ）,"",172014,"",金沢市鳴和台285,石川県,金沢市,"","","",36.577076,136.679031,50.9,076-251-3963,"","","","","",172014,石川県金沢市,1,"","",1,1,"","","",1,1398人,"","","","",""
2865,172014,AA0000001624,城北市民体育館（指定避難場所）,ジョウホクシミンタイイクカン（シテイヒナンバショ）,"",172014,"",金沢市鳴和2-10-44,石川県,金沢市,"","","",36.587548,136.669906,8.6,076-251-0853,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,330人,"","","","",""
2866,172014,AA0000001625,森山公民館（指定避難場所）,モリヤマコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市森山2-11-13,石川県,金沢市,"","","",36.579432,136.669058,12.4,076-252-6873,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,134人,"","","","",洪水時２階以上使用可
2867,172014,AA0000001626,金沢桜丘高校（指定避難場所）,カナザワザクラオカコウコウ（シテイヒナンバショ）,"",172014,"",金沢市大樋町16-1,石川県,金沢市,"","","",36.583607,136.678677,"",076-252-1225,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,948人,"","","","",""
2868,172014,AA0000001627,鳴和中学校（指定避難場所）,メイワチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市鳴和2-10-60,石川県,金沢市,"","","",36.586661,136.671389,9.6,076-252-5228,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,3713人,"","","","",洪水時２階以上使用可
2869,172014,AA0000001628,森山町小学校（指定避難場所）,モリヤマチョウショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市森山2-13-50,石川県,金沢市,"","","",36.57861,136.667744,11.5,076-252-6251,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2510人,"","","","",洪水時２階以上使用可
2870,172014,AA0000001629,元町第３児童公園（指定避難場所）,モトマチダイ３ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市元町2-137,石川県,金沢市,"","","",36.580636,136.663238,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2871,172014,AA0000001630,浅野本町第３児童公園（指定避難場所）,アサノホンマチダイ３ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市京町59,石川県,金沢市,"","","",36.584503,136.657506,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2872,172014,AA0000001631,浅野本町第２児童公園（指定避難場所）,アサノホンマチダイ２ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市浅野本町2-125,石川県,金沢市,"","","",36.584354,136.660891,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2873,172014,AA0000001632,浅野町公民館（指定避難場所）,アサノマチコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市乙丸町甲161,石川県,金沢市,"","","",36.586739,136.665312,7.4,076-251-1637,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,113人,"","","","",洪水時２階以上使用可
2874,172014,AA0000001633,浅野町小学校（指定避難場所）,アサノマチショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市京町35-1,石川県,金沢市,"","","",36.581731,136.658818,8,076-252-3573,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1592人,"","","","",洪水時２階以上使用可
2875,172014,AA0000001634,子来町さくら公園（指定避難場所）,コライマチサクラコウエン（シテイヒナンバショ）,"",172014,"",金沢市子来町33,石川県,金沢市,"","","",36.572069,136.671863,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2876,172014,AA0000001635,子来町緑地（指定避難場所）,コライマチリョクチ（シテイヒナンバショ）,"",172014,"",金沢市子来町2-1,石川県,金沢市,"","","",36.572695,136.669259,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2877,172014,AA0000001636,馬場公民館（指定避難場所）,ババコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市東山3-9-35,石川県,金沢市,"","","",36.574477,136.665101,12.2,076-252-0705,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,130人,"","","","",洪水時３階以上使用可
2878,172014,AA0000001637,馬場小学校（指定避難場所）,ババショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市東山3-9-30,石川県,金沢市,"","","",36.574681,136.665491,12.6,076-251-7826,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1561人,"","","","",洪水時３階以上使用可
2879,172014,AA0000001638,瓢箪町公民館（指定避難場所）,ヒョウタンマチコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市彦三町2-10-5,石川県,金沢市,"","","",36.575809,136.657412,12.2,076-221-1476,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,135人,"","","","",洪水時２階以上使用可
2880,172014,AA0000001639,明成小学校（指定避難場所）,メイシゲルショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市瓢箪町5-48,石川県,金沢市,"","","",36.576886,136.657155,11,076-231-7438,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1162人,"","","","",洪水時２階以上使用可
2881,172014,AA0000001640,堀川新町公園（指定避難場所）,ホリカワシンマチコウエン（シテイヒナンバショ）,"",172014,"",金沢市堀川新町70-1,石川県,金沢市,"","","",36.581022,136.650969,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2882,172014,AA0000001641,此花町緑地（指定避難場所）,コノハナマチリョクチ（シテイヒナンバショ）,"",172014,"",金沢市此花町149-1,石川県,金沢市,"","","",36.577643,136.652321,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2883,172014,AA0000001642,此花町公民館（指定避難場所）,コノハナマチコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市此花町2-7,石川県,金沢市,"","","",36.577133,136.651927,9.8,076-263-8148,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,910人,"","","","",洪水時２階以上使用可
2884,172014,AA0000001643,神保緑地（指定避難場所）,ジンボリョクチ（シテイヒナンバショ）,"",172014,"",金沢市三社町373-11,石川県,金沢市,"","","",36.569944,136.642185,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2885,172014,AA0000001644,穴水町児童公園（指定避難場所）,アナミズマチジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市長土塀1-151,石川県,金沢市,"","","",36.568947,136.648089,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2886,172014,AA0000001645,玉川公園（指定避難場所）,タマガワコウエン（シテイヒナンバショ）,"",172014,"",金沢市玉川町2,石川県,金沢市,"","","",36.569235,136.651007,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2887,172014,AA0000001646,玉川苑（指定避難場所）,タマガワエン（シテイヒナンバショ）,"",172014,"",金沢市芳斉2-3-28,石川県,金沢市,"","","",36.572044,136.650009,12,076-260-6686,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,213人,"","","","",洪水時２階以上使用可
2888,172014,AA0000001647,芳斎公民館（指定避難場所）,ホウサイコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市芳斉2-3-29,石川県,金沢市,"","","",36.572038,136.64985,11.8,076-221-7226,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,114人,"","","","",洪水時２階以上使用可
